trend,audience,mechanic,loop,money,format,has_ai,word_count,year,created,votes,hit,name
productivity,other,tracker,shareable_output,unknown,browser_ext,0,46,2023,2023-12-19,150,0,ChronoMarker™
productivity,consumers,marketplace,shareable_output,unknown,other,0,56,2023,2023-12-19,1,0,2023 Reading Year in Review
productivity,other,ai_generator,none,unknown,other,1,33,2023,2023-12-19,1,0,Image to Caption Tool
productivity,other,marketplace,none,unknown,other,0,33,2023,2023-12-19,2,0,Podcast Tools Directory for Podcasters
productivity,consumers,utility,none,unknown,mobile,1,42,2023,2023-12-19,1,0,Crib for roommates
productivity,consumers,utility,none,subscription,mobile,0,50,2023,2023-12-19,0,0,Life OS - YOUR LIFE ORGANIZATOR
finance,developers,tracker,none,unknown,other,0,38,2023,2023-12-19,1,0,FinTrack Pro 2.0
productivity,developers,utility,none,unknown,api_dev,0,50,2023,2023-12-19,1,0,Detect Languages | Text Analysis
productivity,other,utility,none,unknown,other,1,41,2023,2023-12-19,1,0,MessageMate
productivity,developers,utility,invite_collab,unknown,web,1,38,2023,2023-12-19,1,0,Pentest Collaboration Framework
finance,other,tracker,shareable_output,freemium,mobile,0,34,2023,2023-12-18,1,0,SharPay
productivity,other,utility,none,unknown,other,0,28,2023,2023-12-18,1,0,Snaptube Pro APK
productivity,other,utility,none,subscription,other,1,52,2023,2023-12-18,1,0,Airdoc.Pro
productivity,other,utility,none,unknown,chat_voice,0,53,2023,2023-12-18,1,0,YOCA
productivity,businesses,utility,none,unknown,web,1,45,2023,2023-12-18,1,0,HESH
productivity,developers,utility,none,unknown,api_dev,0,28,2023,2023-12-18,2,0,WogoStar - Online Multiple Software
productivity,other,social_feed,none,unknown,chat_voice,0,45,2023,2023-12-18,94,0,storyflash Audio Suite
productivity,creators_solo,utility,none,unknown,chat_voice,0,51,2023,2023-12-18,217,1,IXI Screen Recorder
productivity,other,utility,none,unknown,web,1,21,2023,2023-12-18,559,1,CapGo.AI
productivity,developers,tracker,none,unknown,api_dev,1,48,2023,2023-12-18,124,0,App-Logs
productivity,businesses,utility,none,unknown,web,0,39,2023,2023-12-18,1,0,Flowix
productivity,creators_solo,tracker,none,freemium,other,0,53,2023,2023-12-18,19,0,Time Tracker for Freelancers
productivity,developers,utility,none,unknown,web,0,54,2023,2023-12-18,10,0,FasterSaas
productivity,developers,utility,none,unknown,browser_ext,0,39,2023,2023-12-18,1,0,QuickIP
productivity,businesses,utility,invite_collab,unknown,web,1,35,2023,2023-12-17,1,0,DailyToo
productivity,consumers,utility,community,unknown,other,1,47,2023,2023-12-17,2,0,MINIMALIST JOURNAL
mental_health,other,tracker,none,subscription,other,1,51,2023,2023-12-17,24,0,Meditation Hub
productivity,consumers,social_feed,community,unknown,browser_ext,1,50,2023,2023-12-17,9,0,Motivational Quotes Tab
productivity,consumers,utility,none,unknown,other,0,48,2023,2023-12-17,3,0,Yearly Reflections Template
productivity,developers,utility,none,unknown,api_dev,0,40,2023,2023-12-17,2,0,astro-font
productivity,other,utility,none,unknown,other,1,39,2023,2023-12-17,0,0,Notion Second Brain
productivity,businesses,tracker,invite_collab,freemium,other,1,43,2023,2023-12-16,1,0,Employee Time Tracking for Modern Teams
productivity,other,utility,none,unknown,other,0,63,2023,2023-12-16,5,0,Clyde 2.0
productivity,other,ai_generator,none,unknown,mobile,1,36,2023,2023-12-16,253,1,Captions for photos: Captioned
productivity,other,marketplace,none,unknown,browser_ext,1,36,2023,2023-12-16,2,0,BookmarkGPT
productivity,other,utility,none,unknown,other,1,33,2023,2023-12-16,2,0,Productivity App
productivity,businesses,marketplace,none,unknown,browser_ext,0,50,2023,2023-12-16,22,0,One Tab Group 2.0
mental_health,consumers,tracker,none,unknown,mobile,0,41,2023,2023-12-16,4,0,Tangrid: personal database
productivity,other,tracker,none,unknown,other,0,54,2023,2023-12-16,1,0,Habit Tracker (Notion)
mental_health,other,utility,none,unknown,browser_ext,0,36,2023,2023-12-16,94,0,Tabs Fast Easy
productivity,other,utility,none,unknown,other,0,28,2023,2023-12-15,1,0,The Keys To Eternal Power
productivity,businesses,utility,none,unknown,web,0,48,2023,2023-12-15,1,0,AnalysisCharts
productivity,developers,tracker,invite_collab,unknown,api_dev,0,33,2023,2023-12-15,121,0,Goleko
finance,consumers,tracker,none,subscription,other,0,33,2023,2023-12-15,1,0,Spendient
productivity,businesses,utility,none,one_time,other,1,48,2023,2023-12-15,84,0,Sheetify CRM
productivity,other,social_feed,none,unknown,web,1,25,2023,2023-12-15,136,0,ScheduleWave
productivity,businesses,social_feed,none,subscription,other,0,45,2023,2023-12-15,12,0,People n' Business Newsletter
productivity,other,utility,none,freemium,other,0,53,2023,2023-12-15,2,0,Vimo Rebinder
productivity,developers,utility,none,unknown,browser_ext,1,48,2023,2023-12-15,19,0,Raycast Wrapped 2023
productivity,other,social_feed,none,unknown,other,0,17,2023,2023-12-15,10,0,HitClips
productivity,developers,utility,none,unknown,other,0,57,2023,2023-12-15,1,0,SnapTug for macOS
productivity,developers,utility,none,unknown,api_dev,0,51,2023,2023-12-15,1,0,JsRates: Custom Shipping Rates
productivity,developers,ai_generator,none,unknown,api_dev,0,35,2023,2023-12-14,1,0,WebDB
productivity,other,utility,none,unknown,other,0,34,2023,2023-12-14,1,0,SEO Tools Guru
productivity,other,utility,none,unknown,browser_ext,0,50,2023,2023-12-14,94,0,Mr.NoFap
productivity,businesses,utility,invite_collab,unknown,web,0,32,2023,2023-12-14,91,0,iPoll
productivity,businesses,ai_assistant,none,unknown,chat_voice,1,40,2023,2023-12-14,113,0,InMagic AI
productivity,other,utility,invite_collab,unknown,web,0,54,2023,2023-12-14,7,0,NotionTwins - Website Launch
productivity,other,utility,none,subscription,chat_voice,1,54,2023,2023-12-14,375,1,Routine iOS
productivity,other,utility,none,freemium,other,1,55,2023,2023-12-14,0,0,GIANTS™ Coffee
productivity,students,utility,none,unknown,browser_ext,1,35,2023,2023-12-14,12,0,Lenny Tab - Learn languages passively
productivity,developers,utility,none,unknown,web,0,39,2023,2023-12-14,3,0,Calensync
productivity,businesses,tracker,none,unknown,web,1,43,2023,2023-12-14,4,0,Canary: Integrity Validator
productivity,businesses,utility,none,unknown,web,0,45,2023,2023-12-14,103,0,Vuala 1.0
productivity,other,tracker,none,subscription,other,1,49,2023,2023-12-14,2,0,Absence Wall
productivity,developers,utility,none,unknown,browser_ext,1,51,2023,2023-12-14,0,0,Tailplates
productivity,other,tracker,none,unknown,other,1,24,2023,2023-12-14,2,0,Legal blog by GPT4.0
productivity,consumers,marketplace,none,unknown,api_dev,0,49,2023,2023-12-14,14,0,Hack Your Cycle
productivity,other,utility,none,unknown,other,1,51,2023,2023-12-13,1,0,BuddyText
productivity,other,tracker,none,unknown,web,1,30,2023,2023-12-13,1,0,YMusic
productivity,consumers,tracker,none,unknown,mobile,1,48,2023,2023-12-13,1,0,Goreader
productivity,other,ai_generator,shareable_output,unknown,mobile,1,50,2023,2023-12-13,2,0,resumebuild
dating_social,businesses,social_feed,community,unknown,other,0,33,2023,2023-12-13,495,1,Zenpreneur
productivity,other,utility,none,unknown,mobile,0,45,2023,2023-12-13,0,0,Flash Alert: Flash on call app
productivity,businesses,ai_generator,invite_collab,subscription,web,1,45,2023,2023-12-13,92,0,CoachPoints AI
mental_health,developers,utility,none,unknown,other,1,49,2023,2023-12-13,8,0,NoTify
productivity,other,utility,none,freemium,other,0,47,2023,2023-12-13,0,0,KingshiperZip
productivity,other,utility,none,unknown,chat_voice,0,49,2023,2023-12-13,1,0,ConvoCap
mental_health,consumers,utility,none,unknown,browser_ext,0,31,2023,2023-12-13,1,0,Blink
productivity,other,tracker,none,unknown,other,0,44,2023,2023-12-13,2,0,Vespertone
finance,consumers,social_feed,shareable_output,freemium,web,0,29,2023,2023-12-13,10,0,Spliit
productivity,developers,utility,none,unknown,browser_ext,0,52,2023,2023-12-13,3,0,Mobile View
productivity,businesses,utility,none,unknown,other,1,52,2023,2023-12-13,9,0,Stop
mental_health,developers,utility,none,subscription,api_dev,0,53,2023,2023-12-13,12,0,Dumplink
productivity,other,utility,shareable_output,subscription,mobile,1,32,2023,2023-12-13,128,0,Capture
productivity,other,utility,none,unknown,other,1,49,2023,2023-12-13,1,0,Air Expension Engine spares
productivity,developers,utility,none,unknown,api_dev,1,57,2023,2023-12-13,1,0,MigrateEmails MySQL Database Repair Tool
productivity,developers,utility,none,unknown,api_dev,0,55,2023,2023-12-12,0,0,Flexible QR
productivity,consumers,social_feed,none,unknown,chat_voice,1,42,2023,2023-12-12,3,0,OutSkill Ai
productivity,consumers,social_feed,none,subscription,mobile,0,45,2023,2023-12-12,3,0,Morning Bird
productivity,other,utility,none,unknown,other,1,43,2023,2023-12-12,6,0,dailymorningstocks
productivity,developers,utility,none,freemium,api_dev,0,46,2023,2023-12-12,2,0,File Optimizer
productivity,developers,utility,none,unknown,chat_voice,1,44,2023,2023-12-12,105,0,Chatbox
productivity,businesses,utility,none,subscription,mobile,1,32,2023,2023-12-12,1,0,Fabrico
productivity,developers,utility,none,freemium,web,1,41,2023,2023-12-12,268,1,UseQueue
productivity,businesses,social_feed,shareable_output,unknown,web,0,44,2023,2023-12-12,124,0,Infosnap
productivity,consumers,utility,none,unknown,other,1,28,2023,2023-12-12,3,0,Lopenote
productivity,businesses,utility,invite_collab,unknown,other,0,50,2023,2023-12-12,1,0,Notion Agency Kit
productivity,businesses,social_feed,invite_collab,unknown,web,0,46,2023,2023-12-12,7,0,Essembi
productivity,developers,utility,none,unknown,api_dev,1,51,2023,2023-12-12,1,0,PDF.co
creator,creators_solo,utility,none,unknown,web,1,51,2023,2023-12-12,4,0,Creator Supply
productivity,developers,ai_generator,none,unknown,mobile,1,54,2023,2023-12-12,3,0,Capit
productivity,students,utility,community,unknown,other,1,35,2023,2023-12-12,7,0,Clipboard TTS
productivity,other,ai_generator,none,unknown,other,1,51,2023,2023-12-12,0,0,Profit $100K
productivity,other,utility,none,freemium,mobile,1,46,2023,2023-12-12,29,0,Air Gestures for Documents
productivity,businesses,utility,none,unknown,web,0,47,2023,2023-12-12,10,0,omni.day
productivity,other,tracker,none,unknown,browser_ext,0,21,2023,2023-12-12,2,0,browser.watch
productivity,students,utility,none,unknown,web,0,43,2023,2023-12-12,26,0,VocabNotion
productivity,other,utility,none,unknown,chat_voice,0,55,2023,2023-12-11,0,0,Kingshiper Screen Recorder for Mac
productivity,developers,utility,none,unknown,api_dev,0,55,2023,2023-12-11,0,0,Kingshiper NTFS
productivity,businesses,social_feed,invite_collab,subscription,web,0,47,2023,2023-12-11,6,0,Artavolo
productivity,other,utility,none,unknown,api_dev,0,30,2023,2023-12-11,237,1,Thinksy
productivity,creators_solo,utility,none,unknown,other,1,48,2023,2023-12-11,131,0,WriteMapper 4
productivity,developers,utility,invite_collab,unknown,web,0,43,2023,2023-12-11,109,0,workplacify
productivity,other,utility,none,unknown,other,0,28,2023,2023-12-11,142,0,Layoff Alerts App
mental_health,businesses,utility,none,unknown,web,0,55,2023,2023-12-11,185,1,Walnut Deal Intel
mental_health,other,utility,none,unknown,other,1,43,2023,2023-12-11,8,0,PomodoRoll
mental_health,developers,utility,none,unknown,web,0,45,2023,2023-12-11,8,0,Lazyweb
productivity,businesses,tracker,none,unknown,web,1,43,2023,2023-12-11,3,0,Blogging Website Business Management
productivity,businesses,tracker,none,subscription,web,0,43,2023,2023-12-11,4,0,Instant Cloud Cost Report
productivity,businesses,tracker,none,unknown,other,0,37,2023,2023-12-11,6,0,RicoHub
creator,developers,utility,none,unknown,other,1,53,2023,2023-12-11,3,0,WinDiskWriter
mental_health,developers,utility,none,unknown,web,0,50,2023,2023-12-11,955,1,FuseBase
productivity,consumers,social_feed,none,unknown,other,1,54,2023,2023-12-10,7,0,PowerIn - Automate LinkedIn Comments
productivity,other,tracker,none,unknown,other,0,31,2023,2023-12-10,3,0,ClockIn Pal
productivity,developers,ai_generator,none,unknown,other,0,52,2023,2023-12-10,5,0,Code2Image
productivity,students,utility,none,unknown,other,1,35,2023,2023-12-10,20,0,AI Tools Hub
productivity,developers,utility,none,unknown,api_dev,0,39,2023,2023-12-10,135,0,Fastbatch
productivity,other,tracker,none,unknown,mobile,0,51,2023,2023-12-10,3,0,DepAuth
productivity,other,utility,none,unknown,other,0,4,2023,2023-12-10,2,0,dfsaf
productivity,consumers,tracker,none,unknown,other,0,48,2023,2023-12-10,2,0,Notion Productivity System
productivity,creators_solo,utility,none,unknown,other,0,44,2023,2023-12-10,1,0,SHUFF
productivity,businesses,tracker,none,subscription,mobile,0,47,2023,2023-12-10,1,0,Gps Cafe
productivity,consumers,utility,none,unknown,other,0,31,2023,2023-12-10,3,0,Mind space
productivity,consumers,utility,invite_collab,unknown,other,0,55,2023,2023-12-10,1,0,Focal Life OS
mental_health,other,tracker,none,unknown,other,0,42,2023,2023-12-10,28,0,Notion Goals tracker System
productivity,developers,ai_generator,none,unknown,mobile,0,42,2023,2023-12-10,2,0,ClyAppIcon
productivity,developers,utility,none,unknown,api_dev,1,41,2023,2023-12-10,19,0,StudioMax
productivity,consumers,ai_generator,none,unknown,other,1,35,2023,2023-12-10,1,0,Hintree
creator,creators_solo,social_feed,shareable_output,freemium,web,0,49,2023,2023-12-09,2,0,Swallow Poll
productivity,businesses,utility,none,freemium,web,0,50,2023,2023-12-09,3,0,AWS Activate
productivity,other,tracker,none,subscription,other,0,42,2023,2023-12-09,24,0,Simple Habit
productivity,other,utility,none,unknown,other,1,30,2023,2023-12-09,2,0,Typewrite
productivity,consumers,tracker,none,unknown,mobile,0,50,2023,2023-12-09,5,0,Habit Tool
mental_health,developers,utility,none,unknown,api_dev,0,53,2023,2023-12-09,2,0,Hana JS
productivity,businesses,utility,invite_collab,freemium,web,1,60,2023,2023-12-09,6,0,Lead Ninja
productivity,developers,tracker,none,unknown,api_dev,0,40,2023,2023-12-09,23,0,Statussync
productivity,other,utility,none,unknown,other,0,33,2023,2023-12-09,4,0,Top 101 marketing tools 2024
productivity,other,ai_generator,none,unknown,other,1,60,2023,2023-12-09,1,0,PowerDreamer AI Cover Letter Generator
productivity,consumers,tracker,none,subscription,other,1,33,2023,2023-12-09,1,0,Notion Life Planner
productivity,developers,tracker,none,unknown,other,0,42,2023,2023-12-08,1,0,Telemetry
productivity,businesses,tracker,none,subscription,mobile,1,43,2023,2023-12-08,2,0,Gauss Box
productivity,students,tracker,shareable_output,unknown,other,1,42,2023,2023-12-08,217,1,Amazy.uk
mental_health,other,utility,none,unknown,other,0,55,2023,2023-12-08,145,0,Scribble Journey
productivity,consumers,utility,none,unknown,browser_ext,1,47,2023,2023-12-08,208,1,Birdie
productivity,developers,ai_assistant,none,unknown,chat_voice,1,51,2023,2023-12-08,1,0,Chat GPT Prompts for Web Designer's
productivity,other,utility,none,subscription,web,0,58,2023,2023-12-08,122,0,Content Oyster
productivity,other,utility,none,unknown,other,0,30,2023,2023-12-08,2,0,Awaker
finance,other,utility,none,freemium,web,0,37,2023,2023-12-29,130,0,Vytecard
finance,developers,utility,none,unknown,web,1,48,2023,2023-12-28,101,0,NYALA Digital Asset
finance,consumers,tracker,none,unknown,web,1,48,2023,2023-12-28,20,0,Skyblue Analytics investment platform
finance,developers,utility,none,unknown,api_dev,0,38,2023,2023-12-27,2,0,Whitelabel Crypto Exchange Script
finance,consumers,utility,none,unknown,other,0,31,2023,2023-12-26,0,0,Riskbirbal
finance,other,utility,none,unknown,browser_ext,0,40,2023,2023-12-24,2,0,Stocks
finance,other,ai_generator,none,unknown,other,0,55,2023,2023-12-23,111,0,fnchart
finance,other,utility,none,unknown,web,0,35,2023,2023-12-22,162,0,Cpaytoday
finance,consumers,tracker,none,subscription,other,1,48,2023,2023-12-21,3,0,Planned
finance,other,ai_generator,none,subscription,other,0,57,2023,2023-12-20,115,0,Renewables.org Gift Cards
finance,other,utility,shareable_output,unknown,mobile,0,41,2023,2023-12-19,140,0,iNRI
finance,developers,utility,none,unknown,web,0,30,2023,2023-12-19,1,0,CAPX
finance,other,utility,shareable_output,freemium,web,1,34,2023,2023-12-19,6,0,Backtest
finance,other,utility,shareable_output,unknown,other,0,24,2023,2023-12-19,1,0,Moonbit
finance,other,utility,none,unknown,web,1,40,2023,2023-12-18,107,0,CyberWallet
finance,other,utility,none,unknown,other,0,16,2023,2023-12-15,1,0,CoverForce
finance,businesses,utility,none,unknown,web,1,38,2023,2023-12-15,1,0,Stell
finance,developers,utility,none,unknown,web,0,43,2023,2023-12-15,5,0,12 Days of AWS Savings!
finance,other,utility,none,unknown,other,0,49,2023,2023-12-14,1,0,Buy Verified PayPal Accounts
mental_health,other,utility,none,unknown,web,0,46,2023,2023-12-14,2,0,Synaps Manager
finance,businesses,utility,invite_collab,unknown,other,1,52,2023,2023-12-14,21,0,Investor Base by Spendbase: Series B
finance,consumers,utility,none,unknown,mobile,0,43,2023,2023-12-13,0,0,For Money
finance,other,tracker,none,unknown,web,0,54,2023,2023-12-13,1,0,Rocket Homes for CarPlay
finance,other,tracker,none,unknown,other,0,45,2023,2023-12-13,51,0,LiveFlow Consolidation
finance,other,utility,none,unknown,other,0,18,2023,2023-12-12,2,0,TradeFetcher
finance,consumers,utility,none,unknown,web,1,42,2023,2023-12-12,2,0,Nightshark | Algo-Trading Made Easy
